time,robot_load,robot_avg_load
3,0.0,0
35,0.0,0
66,0.0,0
96,1.692806096528366,0
126,1.692806096528366,1.114465594291687
156,3.385612193056732,1.114465594291687
186,3.385612193056732,1.114465594291687
217,4.972575783234547,1.114465594291687
249,6.559539373412363,6.659539373412363
279,9.839309060118543,3.890303611755371
309,8.146502963590178,3.890303611755371
340,11.426272650296358,3.890303611755371
371,13.013236240474175,3.890303611755371
402,13.013236240474175,8.856289863586426
433,13.013236240474175,8.856289863586426
464,14.706042337002541,8.856289863586426
495,14.706042337002541,8.856289863586426
526,16.398848433530908,11.17676830291748
558,18.122445077361252,11.17676830291748
589,16.462353937341238,11.17676830291748
620,18.097427757678393,11.17676830291748
652,18.097427757678393,8.287962913513184
683,16.42425063505504,8.287962913513184
714,16.42425063505504,8.287962913513184
746,21.296520289194294,8.287962913513184
777,19.55866327970646,13.086504936218262
808,22.913026732793035,13.086504936218262
840,24.625791701947506,13.086504936218262
870,27.943415649748466,13.086504936218262
902,24.625791701947506,16.175067901611328
933,29.539095681625742,16.175067901611328
965,31.261983332590578,16.175067901611328
996,32.86120237087214,16.175067901611328
1027,31.261983332590578,11.357352256774902
1058,29.626121742402862,11.357352256774902
1091,29.626121742402862,11.357352256774902
1122,32.86120237087214,11.357352256774902
1154,32.86120237087214,13.763837814331055
1185,32.86120237087214,13.763837814331055
1216,32.86120237087214,13.763837814331055
1247,34.46933446232007,13.763837814331055
1278,34.46933446232007,24.504987716674805
1309,35.77148548995459,24.504987716674805
1340,35.77148548995459,24.504987716674805
1372,37.1453416780179,24.504987716674805
1403,36.65754577918493,24.743810653686523
1434,38.24588992379339,24.743810653686523
1466,41.32130215593044,24.743810653686523
1497,41.32130215593044,24.743810653686523
1528,42.61281136513313,28.151729583740234
1558,40.97446440435094,28.151729583740234
1590,42.52421726722489,28.151729583740234
1620,44.076628039191974,28.151729583740234
1651,45.9854466991737,23.43224716186524
1683,45.9854466991737,23.43224716186524
1714,44.41229998790371,23.43224716186524
1745,44.41229998790371,23.43224716186524
1776,45.70295669946568,22.468473434448242
1806,42.545385768495,22.468473434448242
1838,44.44102866819887,22.468473434448242
1870,45.78398096294782,22.468473434448242
1901,45.78398096294782,23.41918182373047
1931,45.78398096294782,23.41918182373047
1962,47.31537115438895,23.41918182373047
1994,48.85034672639371,23.41918182373047
2025,49.22933118461664,49.32933118461664
2055,49.20952839310589,24.9172420501709
2086,50.51822861981372,24.9172420501709
2117,50.51822861981372,24.9172420501709
2148,50.51822861981372,24.9172420501709
2969,19.401735628939694,25.743968963623047
3000,19.401735628939694,25.743968963623047
3032,21.02422763937787,25.743968963623047
3064,20.37313463166808,29.403945922851566
3094,19.712604273546848,29.403945922851566
3126,19.040867061812026,29.403945922851566
3157,19.51212611445933,29.403945922851566
3188,18.858288738357327,25.52400016784668
3220,18.193389782670057,25.52400016784668
3251,19.08811176968671,25.52400016784668
3282,19.08811176968671,25.52400016784668
3314,18.38145542518447,27.419952392578125
3345,18.7337597677513,27.419952392578125
3376,18.01540259232723,27.419952392578125
3407,18.01540259232723,27.419952392578125
3438,17.272465142534575,29.24263572692871
3469,17.272465142534575,29.24263572692871
3501,17.272465142534575,29.24263572692871
3532,15.743875298283427,29.24263572692871
3563,15.743875298283427,33.95970916748047
3595,16.49628676263054,33.95970916748047
3626,14.962565160495728,33.95970916748047
3656,14.962565160495728,33.95970916748047
3687,15.783613886536834,30.632251739501953
3719,14.25053375413748,30.632251739501953
3750,14.25053375413748,30.632251739501953
3782,15.134446514253458,30.632251739501953
3813,13.607781079208683,28.483163833618164
3843,13.607781079208683,28.483163833618164
3874,14.548784645780412,28.483163833618164
3904,14.548784645780412,28.483163833618164
3936,13.034307135709339,29.425321578979492
3966,14.026628281117699,29.425321578979492
3997,14.026628281117699,29.425321578979492
4028,12.530111923639444,29.425321578979492
4059,12.530111923639444,29.425321578979492
4090,15.048555722008729,29.168622970581055
4122,13.567977420265315,29.168622970581055
4153,15.048555722008729,29.168622970581055
4184,16.093745252207572,29.168622970581055
4215,14.628442389109622,22.780885696411133
4246,14.628442389109622,22.780885696411133
4278,17.15754445385267,22.780885696411133
4308,15.706664086125562,22.780885696411133
4339,15.706664086125562,23.284809112548828
4370,17.66135478408129,23.284809112548828
4401,17.66135478408129,23.284809112548828
4432,17.055400024192572,23.284809112548828
4463,17.055400024192572,26.221364974975586
4495,18.94560880609653,26.221364974975586
4526,16.441513487359384,26.221364974975586
4557,15.309091122256238,26.221364974975586
4587,16.441513487359384,27.072776794433594
4619,14.185392040643524,27.072776794433594
4650,13.07279531983681,27.072776794433594
4681,11.974631668077901,27.072776794433594
4712,13.411491340158571,31.273517608642578
4743,13.411491340158571,31.273517608642578
4774,11.974631668077901,31.273517608642578
4805,10.895712108382726,31.273517608642578
4836,13.411491340158571,32.971229553222656
4867,13.411491340158571,32.971229553222656
4898,13.411491340158571,32.971229553222656
4929,10.895712108382726,32.971229553222656
4960,10.895712108382726,31.993959426879883
4991,10.895712108382726,31.993959426879883
5022,10.895712108382726,31.993959426879883
5053,11.974631668077901,31.993959426879883
5085,10.070814563928876,34.80026626586914
5116,10.070814563928876,34.80026626586914
5148,11.170902624894158,34.80026626586914
5179,11.170902624894158,34.80026626586914
5210,11.88995766299746,34.785400390625
5242,10.851023050145828,34.785400390625
5273,11.88995766299746,34.785400390625
5305,10.432357136136984,34.785400390625
5337,10.851023050145828,35.966678619384766
5367,11.88995766299746,35.966678619384766
5398,12.530111923639444,35.966678619384766
5429,12.530111923639444,35.966678619384766
5460,11.038983911939034,34.4352073669369
5490,10.011339166431462,34.43520736694336
5521,11.038983911939034,34.43520736694336
5552,11.038983911939034,34.43520736694336
5583,9.555040361275754,26.465997695935478
5613,8.504345469940729,26.46599769592285
5644,9.555040361275754,26.46599769592285
5676,7.800410789887504,26.46599769592285
6708,14.95939034716342,26.46599769592285
6738,16.546353937341234,26.46599769592285
6770,19.720281117696867,26.46599769592285
6801,22.796833192209995,22.368114471435547
6832,25.994668326941277,22.368114471435547
6862,30.782455546147332,22.368114471435547
6893,32.37667690818919,22.368114471435547
6925,35.56322630048228,26.076719284057617
6956,37.15571210838273,26.076719284057617
6987,37.15571210838273,26.076719284057617
7018,37.901862828111774,26.076719284057617
7049,37.901862828111774,34.2670783996582
7079,37.901862828111774,34.2670783996582
7110,37.901862828111774,34.2670783996582
7142,37.901862828111774,34.2670783996582
7173,38.75421429036671,33.89027786254883
7203,38.75421429036671,33.89027786254883
7234,38.75421429036671,33.89027786254883
7265,38.75421429036671,33.89027786254883
7295,39.61864446326089,23.901323318486355
7325,39.61864446326089,23.901323318481445
7356,37.221126294535274,23.901323318481445
7387,35.60987767862959,23.901323318481445
7418,35.60987767862959,23.901323318481445
7450,35.60987767862959,24.108579635620117
7481,35.60987767862959,24.108579635620117
7512,33.044961896697714,24.108579635620117
7544,34.005956620855855,24.108579635620117
7575,34.005956620855855,25.992053985595703
7606,34.005956620855855,25.992053985595703
7637,34.005956620855855,25.992053985595703
7669,34.92864540408317,25.992053985595703
7700,34.92864540408317,27.65959930419922
7731,34.92864540408317,27.65959930419922
7763,34.92864540408317,27.65959930419922
7794,34.92864540408317,27.65959930419922
7825,34.92864540408317,30.192752838134766
7856,34.92864540408317,30.192752838134766
7888,33.92046844264964,30.192752838134766
7918,33.12878916172735,30.192752838134766
7949,33.12878916172735,30.157321929931644
7981,32.159945808636756,30.157321929931644
8012,35.00169035367681,30.157321929931644
8042,36.40338432590084,30.157321929931644
8073,35.00169035367681,28.167999267578125
8105,35.00169035367681,28.167999267578125
8136,37.808483609531876,28.167999267578125
8167,36.44258525417882,28.167999267578125
8198,36.44258525417882,36.3076171875
8228,38.321063747429534,36.3076171875
8260,36.98199002728384,36.3076171875
8291,36.98199002728384,36.3076171875
8322,38.860860529817344,38.28498840332031
8352,38.860860529817344,38.28498840332031
8383,38.860860529817344,38.28498840332031
8415,38.860860529817344,38.28498840332031
8445,37.45553724088187,37.23097229003906
8476,37.45553724088187,37.23097229003906
8507,39.321275432442235,37.23097229003906
8538,37.929084454479884,37.23097229003906
8569,39.12093068827869,29.268484569001743
8599,40.97946112295249,29.26848602294922
8630,40.97946112295249,29.26848602294922
8662,40.79332430143946,29.26848602294922
8694,42.64701100762066,33.695884704598484
8724,42.64701100762066,33.695884704589844
8755,41.3298363163888,33.695884704589844
8787,43.16916737228338,33.695884704589844
8818,44.45412701100762,33.695884704589844
8849,43.169167372283376,21.19494056701661
8880,43.169167372283376,21.19494056701661
8911,44.996996640354,21.19494056701661
8942,43.22491109229467,21.19494056701661
8973,43.22491109229467,31.885417938232422
9004,45.05094217584879,31.885417938232422
9035,43.83244707874683,31.885417938232422
9066,43.83244707874683,31.885417938232422
9098,47.01087256562236,30.48969078063965
9129,48.232318682164575,30.48969078063965
9160,47.01947226926334,30.48969078063965
9190,47.01947226926334,30.48969078063965
9221,48.77756795730377,30.836219787597656
9253,48.99823354630128,30.836219787597656
