time,robot_load,robot_avg_load
5,0.0,0
18,0.0,0
30,0.0,0
41,0.0,0
53,0.0,0
65,0.0,0
76,0.0,0
89,1.692806096528366,0
100,1.692806096528366,0
112,1.692806096528366,0
124,1.692806096528366,1.792806096528366
135,1.692806096528366,0.7665594220161438
147,3.385612193056732,0.7665594220161438
159,4.972575783234547,0.7665594220161438
171,4.972575783234547,0.7665594220161438
183,4.972575783234547,0.7665594220161438
195,3.2797696867061816,0.7665594220161438
208,6.559539373412363,0.7665594220161438
220,6.559539373412363,0.7665594220161438
232,6.559539373412363,0.7665594220161438
244,8.146502963590178,0.7665594220161438
257,8.146502963590178,2.302060604095459
267,9.839309060118543,2.302060604095459
279,9.839309060118543,2.302060604095459
290,8.146502963590178,2.302060604095459
303,8.146502963590178,2.302060604095459
315,8.146502963590178,2.302060604095459
327,9.839309060118543,2.302060604095459
339,9.839309060118543,2.302060604095459
351,9.839309060118543,2.302060604095459
362,11.426272650296358,2.302060604095459
374,13.235505503810332,2.302060604095459
386,13.235505503810332,6.8272504806518555
396,11.426272650296358,6.8272504806518555
408,13.013236240474175,6.8272504806518555
420,13.013236240474175,6.8272504806518555
432,13.013236240474175,6.8272504806518555
443,16.293005927180356,6.8272504806518555
456,16.293005927180356,6.8272504806518555
468,16.293005927180356,6.8272504806518555
480,16.293005927180356,6.8272504806518555
493,16.293005927180356,6.8272504806518555
505,16.398848433530908,16.49884843353091
516,16.398848433530908,9.70055103302002
526,16.398848433530908,9.70055103302002
538,16.398848433530908,9.70055103302002
550,16.398848433530908,9.70055103302002
561,18.122445077361252,9.70055103302002
574,19.756235958227492,9.70055103302002
586,19.756235958227492,9.70055103302002
598,19.756235958227492,9.70055103302002
610,16.462353937341238,9.70055103302002
620,16.462353937341238,9.70055103302002
632,18.097427757678393,18.197427757678394
643,18.097427757678393,12.454928398132324
653,18.097427757678393,12.454928398132324
665,18.097427757678393,12.454928398132324
676,18.097427757678393,12.454928398132324
688,19.742123624047416,12.454928398132324
701,18.072410437995536,12.454928398132324
714,16.42425063505504,12.454928398132324
726,16.42425063505504,12.454928398132324
738,17.949248248787622,12.454928398132324
750,19.55866327970646,12.454928398132324
763,17.949248248787622,9.431200980006302
773,17.949248248787622,9.431200981140137
784,17.949248248787622,9.431200981140137
796,17.949248248787622,9.431200981140137
809,19.55866327970646,9.431200981140137
821,19.55866327970646,9.431200981140137
833,21.296520289194294,9.431200981140137
846,21.296520289194294,9.431200981140137
856,19.55866327970646,9.431200981140137
868,19.424596104995768,9.431200981140137
881,21.180907705334462,9.431200981140137
893,21.180907705334462,14.897364616394043
903,21.180907705334462,14.897364616394043
914,24.44374259102456,14.897364616394043
925,26.042348856900933,14.897364616394043
938,26.042348856900933,14.897364616394043
951,24.44374259102456,14.897364616394043
962,26.206404741744286,14.897364616394043
973,26.206404741744286,14.897364616394043
985,27.800216964685962,14.897364616394043
998,29.539095681625742,14.897364616394043
1011,29.539095681625742,14.897364616394043
1022,29.539095681625742,17.560819625854492
1032,29.539095681625742,17.560819625854492
1044,32.86120237087214,17.560819625854492
1056,32.86120237087214,17.560819625854492
1068,32.86120237087214,17.560819625854492
1080,32.86120237087214,17.560819625854492
