time,robot_load,robot_avg_load
2,0.0,0
19,0.0,0
30,0.0,0
42,0.0,0
54,0.0,0
65,0.0,0
76,0.0,0
89,0.5708755292125318,0
101,0.5708755292125318,0
112,0.5708755292125318,0
124,0.5708755292125318,0.00036383396613335993
134,0.5708755292125318,0.7665594220161438
145,1.1417510584250636,0.7665594220161438
158,0.5708755292125318,0.7665594220161438
171,0.5708755292125318,0.7665594220161438
184,0.5708755292125318,0.7665594220161438
195,0.5708755292125318,0.7665594220161438
207,0.5708755292125318,0.7665594220161438
219,0.5708755292125318,0.7665594220161438
232,0.5708755292125318,0.7665594220161438
244,0.0,0.7665594220161438
256,0.0,2.302060604095459
266,0.5708755292125318,2.302060604095459
278,0.5708755292125318,2.302060604095459
291,0.5708755292125318,2.302060604095459
303,0.5708755292125318,2.302060604095459
315,0.5708755292125318,2.302060604095459
326,4.386913914761501,2.302060604095459
338,4.386913914761501,2.302060604095459
349,4.386913914761501,2.302060604095459
360,3.449117696867062,2.302060604095459
372,3.449117696867062,2.302060604095459
384,6.718303132938188,6.8272504806518555
394,8.616443691786621,6.8272504806518555
406,7.1945944115156655,6.8272504806518555
418,7.1945944115156655,6.8272504806518555
430,7.1945944115156655,6.8272504806518555
442,7.1945944115156655,6.8272504806518555
455,7.1945944115156655,6.8272504806518555
466,7.1945944115156655,6.8272504806518555
476,7.1945944115156655,6.8272504806518555
486,7.1945944115156655,6.8272504806518555
498,7.1945944115156655,6.8272504806518555
510,8.616443691786621,9.70055103302002
520,8.616443691786621,9.70055103302002
532,8.616443691786621,9.70055103302002
544,8.616443691786621,9.70055103302002
556,8.616443691786621,9.70055103302002
569,9.754635055038102,9.70055103302002
579,9.754635055038102,9.70055103302002
592,7.003403895004234,9.70055103302002
604,7.003403895004234,9.70055103302002
616,7.003403895004234,9.70055103302002
628,10.730736179992743,9.70055103302002
640,10.730736179992743,12.454928398132324
650,10.730736179992743,12.454928398132324
662,10.730736179992743,12.454928398132324
672,10.730736179992743,12.454928398132324
683,11.605530906011856,12.454928398132324
695,11.605530906011856,12.454928398132324
707,6.466461191081006,12.454928398132324
720,6.466461191081006,12.454928398132324
732,6.466461191081006,12.454928398132324
744,10.044353937341237,12.454928398132324
757,10.044353937341237,12.454928398132324
768,10.044353937341237,9.431200981140137
778,10.044353937341237,9.431200981140137
790,10.044353937341237,9.431200981140137
802,10.731068209615204,9.431200981140137
815,10.731068209615204,9.431200981140137
827,10.731068209615204,9.431200981140137
842,12.46923736946091,9.431200981140137
853,12.46923736946091,9.431200981140137
865,13.268027095681626,9.431200981140137
878,13.991989839119391,9.431200981140137
889,13.991989839119391,9.431200981140137
899,13.991989839119391,14.897364616394043
912,13.991989839119391,14.897364616394043
924,16.552127164960357,14.897364616394043
935,16.552127164960357,14.897364616394043
948,17.886351679367767,14.897364616394043
960,16.8042247709953,14.897364616394043
971,16.8042247709953,14.897364616394043
981,16.8042247709953,14.897364616394043
993,17.886351679367767,14.897364616394043
1005,16.8042247709953,14.897364616394043
1016,16.8042247709953,16.904224770995302
1027,16.8042247709953,17.560819625854492
1037,16.8042247709953,17.560819625854492
1048,16.8042247709953,17.560819625854492
1061,16.8042247709953,17.560819625854492
1072,16.8042247709953,17.560819625854492
1085,16.8042247709953,17.560819625854492
1097,16.8042247709953,17.560819625854492
1109,19.9922149417052,17.560819625854492
1122,19.9922149417052,17.560819625854492
1133,19.9922149417052,17.560819625854492
1145,19.9922149417052,20.0922149417052
1157,19.9922149417052,17.668413162231445
1167,21.077415265513487,17.668413162231445
1179,21.077415265513487,17.668413162231445
1191,20.471088907705337,17.668413162231445
1203,20.471088907705337,17.668413162231445
1215,20.471088907705337,17.668413162231445
1228,24.078970364098225,17.668413162231445
1240,24.078970364098225,17.668413162231445
1252,24.078970364098225,17.668413162231445
1264,24.078970364098225,17.668413162231445
1277,24.078970364098225,26.016189575195312
1287,24.078970364098225,26.016189575195312
1299,21.924690939881458,26.016189575195312
1311,21.924690939881458,26.016189575195312
1324,21.924690939881458,26.016189575195312
1336,21.924690939881458,26.016189575195312
1350,21.924690939881458,26.016189575195312
1362,20.481673158340392,26.016189575195312
1374,20.481673158340392,26.016189575195312
1386,20.481673158340392,26.016189575195312
1398,20.481673158340392,26.016189575195312
1410,20.481673158340392,23.445068359375
1420,20.481673158340392,23.445068359375
1430,22.5470448772227,23.445068359375
1443,22.5470448772227,23.445068359375
1455,22.5470448772227,23.445068359375
1467,24.729901778154108,23.445068359375
1479,26.010856004383125,23.445068359375
1492,26.010856004383125,23.445068359375
1504,27.951458086367484,23.445068359375
1515,27.951458086367484,23.445068359375
1528,29.108669489133508,18.04404083037908
1538,29.108669489133508,18.112520217895508
1548,29.108669489133508,18.112520217895508
1560,29.108669489133508,18.112520217895508
1573,27.78901011107237,18.112520217895508
1585,27.78901011107237,18.112520217895508
1596,27.78901011107237,18.112520217895508
1609,28.80525430426193,18.112520217895508
1621,28.80525430426193,18.112520217895508
1634,28.80525430426193,18.112520217895508
1646,28.80525430426193,18.112520217895508
1658,28.80525430426193,19.332839965820312
1668,28.80525430426193,19.332839965820312
1680,28.80525430426193,19.332839965820312
1692,28.80525430426193,19.332839965820312
1704,27.119089306171237,19.332839965820312
1716,27.119089306171237,19.332839965820312
1728,27.119089306171237,19.332839965820312
1740,27.119089306171237,19.332839965820312
1751,27.119089306171237,19.332839965820312
1764,27.119089306171237,19.332839965820312
1776,27.119089306171237,19.332839965820312
1788,27.119089306171237,23.899547576904297
1798,25.94841363251482,23.899547576904297
1809,25.94841363251482,23.899547576904297
1821,25.94841363251482,23.899547576904297
1833,29.98363420829805,23.899547576904297
1844,29.98363420829805,23.899547576904297
