time,robot_load,robot_avg_load
3,0.0,0
17,0.0,0
29,0.0,0
41,0.0,0
53,0.0,0
65,0.0,0
76,0.0,0
89,0.0,0
100,0.0,0
111,0.0,0
123,0.0,0.015655533596873286
133,0.0,0.7665594220161438
143,0.0,0.7665594220161438
156,0.0,0.7665594220161438
168,0.0,0.7665594220161438
180,0.0,0.7665594220161438
192,0.0,0.7665594220161438
206,0.0,0.7665594220161438
218,0.0,0.7665594220161438
231,0.0,0.7665594220161438
243,0.0,0.7665594220161438
256,0.0,2.302060604095459
266,0.0,2.302060604095459
278,0.0,2.302060604095459
290,0.0,2.302060604095459
303,0.0,2.302060604095459
314,0.0,2.302060604095459
326,0.0,2.302060604095459
338,0.0,2.302060604095459
350,0.0,2.302060604095459
363,0.0,2.302060604095459
375,0.0,2.302060604095459
387,0.0,6.8272504806518555
397,0.0,6.8272504806518555
410,0.0,6.8272504806518555
422,0.0,6.8272504806518555
433,0.0,6.8272504806518555
444,0.0,6.8272504806518555
459,0.0,6.8272504806518555
470,0.0,6.8272504806518555
483,0.0,6.8272504806518555
494,0.0,6.8272504806518555
506,0.0,9.577650451660157
516,0.0,9.70055103302002
528,0.0,9.70055103302002
540,0.0,9.70055103302002
553,0.0,9.70055103302002
566,0.0,9.70055103302002
578,0.0,9.70055103302002
590,0.0,9.70055103302002
603,0.0,9.70055103302002
615,0.0,9.70055103302002
627,0.0,9.70055103302002
639,0.0,12.454928398132324
649,0.0,12.454928398132324
660,0.0,12.454928398132324
672,0.0,12.454928398132324
685,0.0,12.454928398132324
696,0.0,12.454928398132324
709,0.0,12.454928398132324
721,0.0,12.454928398132324
732,0.0,12.454928398132324
744,0.0,12.454928398132324
755,0.0,12.454928398132324
767,0.0,9.431200981140137
777,0.0,9.431200981140137
790,0.0,9.431200981140137
801,0.0,9.431200981140137
812,0.0,9.431200981140137
824,0.0,9.431200981140137
836,0.0,9.431200981140137
849,0.0,9.431200981140137
861,0.0,9.431200981140137
874,0.0,9.431200981140137
886,0.0,9.431200981140137
897,0.0,14.897364616394043
907,0.0,14.897364616394043
920,0.0,14.897364616394043
933,0.0,14.897364616394043
945,0.0,14.897364616394043
957,0.0,14.897364616394043
970,0.0,14.897364616394043
982,0.0,14.897364616394043
994,0.0,14.897364616394043
1006,0.0,14.897364616394043
1019,0.0,17.560819625865264
1029,0.0,17.560819625854492
1041,0.0,17.560819625854492
1052,0.0,17.560819625854492
1064,0.0,17.560819625854492
1075,0.0,17.560819625854492
1087,0.0,17.560819625854492
1100,0.0,17.560819625854492
1112,0.0,17.560819625854492
1124,0.0,17.560819625854492
1136,0.0,17.560819625854492
1148,0.0,17.66841316223144
1158,0.0,17.668413162231445
1170,0.0,17.668413162231445
1183,0.0,17.668413162231445
1196,0.0,17.668413162231445
1208,0.0,17.668413162231445
1221,0.0,17.668413162231445
1232,0.0,17.668413162231445
1244,0.0,17.668413162231445
1257,0.0,17.668413162231445
1267,0.0,17.668413162231445
1280,0.0,26.016189575195312
1290,0.0,26.016189575195312
1302,0.0,26.016189575195312
1315,0.0,26.016189575195312
1326,0.0,26.016189575195312
1338,0.0,26.016189575195312
1351,0.0,26.016189575195312
1362,0.0,26.016189575195312
1374,0.0,26.016189575195312
1386,0.0,26.016189575195312
1399,0.0,0.1
1411,0.0,23.445068359375
1423,0.0,23.445068359375
1435,0.0,23.445068359375
1446,0.0,23.445068359375
1457,0.0,23.445068359375
1470,0.0,23.445068359375
1482,0.0,23.445068359375
1494,0.0,23.445068359375
1506,0.0,23.445068359375
1518,0.0,23.445068359375
1530,0.0,18.112520217895508
1540,0.0,18.112520217895508
1553,0.0,18.112520217895508
1565,0.0,18.112520217895508
1575,0.0,18.112520217895508
1587,0.0,18.112520217895508
1599,0.0,18.112520217895508
1610,0.0,18.112520217895508
1621,0.0,18.112520217895508
1633,0.0,18.112520217895508
1645,0.0,18.112520217895508
