ID,type,route,age,cycle_time,transfer,thru,count,nextws
0,A,"['2', '13', '2', '6', '']",1727129942,103,False,False,0,13
1,A,"['7', '13', '2', '6', '']",1727129946,4,True,False,0,2
2,A,"['7', '13', '2', '6', '']",1727129950,119,True,False,0,5
3,A,"['7', '13', '2', '6', '']",1727129955,114,True,False,0,5
4,A,"['7', '13', '2', '6', '']",1727129959,110,True,False,0,5
5,A,"['7', '13', '2', '6', '']",1727129963,106,True,False,0,5
6,B,"['10', '13', '14', '18']",1727130031,93,True,False,1,15
7,B,"['5', '10', '13', '14', '18']",1727129954,8,False,False,0,10
8,B,"['5', '10', '13', '14', '18']",1727129962,87,True,False,0,6
9,B,"['5', '10', '13', '14', '18']",1727129970,79,True,False,0,6
10,B,"['5', '10', '13', '14', '18']",1727129979,8,False,False,0,10
11,C,"['1', '2', '3', '9', '6', '7', '4']",1727129943,128,False,False,0,2
12,C,"['1', '2', '3', '9', '6', '7', '4']",1727129950,122,False,False,0,2
13,C,"['1', '2', '3', '9', '6', '7', '4']",1727129956,116,False,False,0,2
14,D,"['13', '16', '11', '5', '6']",1727130002,102,False,False,1,16
15,D,"['12', '13', '16', '11', '5', '6']",1727129943,2,False,False,0,13
16,D,"['12', '13', '16', '11', '5', '6']",1727129945,98,False,False,0,13
17,D,"['12', '13', '16', '11', '5', '6']",1727129947,96,False,False,0,13
0,"['7', '13', '2', '6', '']",0
1,"['7', '13', '2', '6', '']",0
2,"['7', '13', '2', '6', '']",0
3,"['7', '13', '2', '6', '']",0
4,"['7', '13', '2', '6', '']",0
5,"['7', '13', '2', '6', '']",0
6,"['5', '10', '13', '14', '18']",0
7,"['5', '10', '13', '14', '18']",0
8,"['5', '10', '13', '14', '18']",0
9,"['5', '10', '13', '14', '18']",0
10,"['5', '10', '13', '14', '18']",0
11,"['1', '2', '3', '9', '6', '7', '4']",0
12,"['1', '2', '3', '9', '6', '7', '4']",0
13,"['1', '2', '3', '9', '6', '7', '4']",0
14,"['12', '13', '16', '11', '5', '6']",0
15,"['12', '13', '16', '11', '5', '6']",0
16,"['12', '13', '16', '11', '5', '6']",0
17,"['12', '13', '16', '11', '5', '6']",0
